kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
120704,Kutalimbaru,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120705,Pancur Batu,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120706,Namo Rambe,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120707,Biru-Biru,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120708,Sinembah Tanjung Muda Hilir,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120709,Bangun Purba,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120719,Galang,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120720,Sinembah Tanjung Muda Hulu,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120721,Patumbak,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120722,Deli Tua,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120723,Sunggal,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120724,Hamparan Perak,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120725,Labuhan Deli,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120726,Percut Sei Tuan,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120727,Batang Kuis,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120728,Lubuk Pakam,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120731,Pagar Merbau,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120732,Pantai Labu,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120733,Beringin,1207,Kabupaten Deli Serdang,12,Sumatera Utara
120801,Siantar,1208,Kabupaten Simalungun,12,Sumatera Utara
120802,Gunung Malela,1208,Kabupaten Simalungun,12,Sumatera Utara
120803,Gunung Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara
120804,Panei,1208,Kabupaten Simalungun,12,Sumatera Utara
120805,Panombeian Panei,1208,Kabupaten Simalungun,12,Sumatera Utara
120806,Jorlang Hataran,1208,Kabupaten Simalungun,12,Sumatera Utara
120807,Raya Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara
120808,Bosar Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara
120809,Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara
120810,Pamatang Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara
120811,Tanah Jawa,1208,Kabupaten Simalungun,12,Sumatera Utara
120812,Hatonduhan,1208,Kabupaten Simalungun,12,Sumatera Utara
120813,Dolok Panribuan,1208,Kabupaten Simalungun,12,Sumatera Utara
120814,Purba,1208,Kabupaten Simalungun,12,Sumatera Utara
120815,Haranggaol Horisan,1208,Kabupaten Simalungun,12,Sumatera Utara
120816,Girsang Sipangan Bolon,1208,Kabupaten Simalungun,12,Sumatera Utara
120817,Dolok Batu Nanggar,1208,Kabupaten Simalungun,12,Sumatera Utara
120818,Hutabayu Raja,1208,Kabupaten Simalungun,12,Sumatera Utara
120819,Jawa Maraja Bah Jambi,1208,Kabupaten Simalungun,12,Sumatera Utara
120820,Dolok Pardamean,1208,Kabupaten Simalungun,12,Sumatera Utara
120821,Pematang Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara
120822,Bandar Huluan,1208,Kabupaten Simalungun,12,Sumatera Utara
120823,Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara
120824,Bandar Masilam,1208,Kabupaten Simalungun,12,Sumatera Utara
120825,Silimakuta,1208,Kabupaten Simalungun,12,Sumatera Utara
120826,Dolok Silao,1208,Kabupaten Simalungun,12,Sumatera Utara
120827,Silou Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara
120828,Tapian Dolok,1208,Kabupaten Simalungun,12,Sumatera Utara
120829,Raya,1208,Kabupaten Simalungun,12,Sumatera Utara
120830,Ujung Padang,1208,Kabupaten Simalungun,12,Sumatera Utara
120831,Pamatang Silima Huta,1208,Kabupaten Simalungun,12,Sumatera Utara
120832,Dolog Masagal,1208,Kabupaten Simalungun,12,Sumatera Utara
120908,Meranti,1209,Kabupaten Asahan,12,Sumatera Utara
120909,Air Joman,1209,Kabupaten Asahan,12,Sumatera Utara
120910,Tanjung Balai,1209,Kabupaten Asahan,12,Sumatera Utara
120911,Sei Kepayang,1209,Kabupaten Asahan,12,Sumatera Utara
120912,Simpang Empat,1209,Kabupaten Asahan,12,Sumatera Utara
120913,Air Batu,1209,Kabupaten Asahan,12,Sumatera Utara
120914,Pulau Rakyat,1209,Kabupaten Asahan,12,Sumatera Utara
120915,Bandar Pulau,1209,Kabupaten Asahan,12,Sumatera Utara
120916,Buntu Pane,1209,Kabupaten Asahan,12,Sumatera Utara
120917,Bandar Pasir Mandoge,1209,Kabupaten Asahan,12,Sumatera Utara
120918,Aek Kuasan,1209,Kabupaten Asahan,12,Sumatera Utara
120919,Kota Kisaran Barat,1209,Kabupaten Asahan,12,Sumatera Utara
120920,Kota Kisaran Timur,1209,Kabupaten Asahan,12,Sumatera Utara
120921,Aek Songsongan,1209,Kabupaten Asahan,12,Sumatera Utara
120922,Rahuning,1209,Kabupaten Asahan,12,Sumatera Utara
120923,Sei Dadap,1209,Kabupaten Asahan,12,Sumatera Utara
120924,Sei Kepayang Barat,1209,Kabupaten Asahan,12,Sumatera Utara
120925,Sei Kepayang Timur,1209,Kabupaten Asahan,12,Sumatera Utara
120926,Tinggi Raja,1209,Kabupaten Asahan,12,Sumatera Utara
120927,Setia Janji,1209,Kabupaten Asahan,12,Sumatera Utara
120928,Silau Laut,1209,Kabupaten Asahan,12,Sumatera Utara
120929,Rawang Panca Arga,1209,Kabupaten Asahan,12,Sumatera Utara
120930,Pulo Bandring,1209,Kabupaten Asahan,12,Sumatera Utara
120931,Teluk Dalam,1209,Kabupaten Asahan,12,Sumatera Utara
120932,Aek Ledong,1209,Kabupaten Asahan,12,Sumatera Utara
121001,Rantau Utara,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121002,Rantau Selatan,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121007,Bilah Barat,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121008,Bilah Hilir,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121009,Bilah Hulu,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121014,Pangkatan,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121018,Panai Tengah,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121019,Panai Hilir,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121020,Panai Hulu,1210,Kabupaten Labuhanbatu,12,Sumatera Utara
121101,Sidikalang,1211,Kabupaten Dairi,12,Sumatera Utara
121102,Sumbul,1211,Kabupaten Dairi,12,Sumatera Utara
121103,Tigalingga,1211,Kabupaten Dairi,12,Sumatera Utara
121104,Siempat Nempu,1211,Kabupaten Dairi,12,Sumatera Utara
121105,Silima Pungga Pungga,1211,Kabupaten Dairi,12,Sumatera Utara
121106,Tanah Pinem,1211,Kabupaten Dairi,12,Sumatera Utara
121107,Siempat Nempu Hulu,1211,Kabupaten Dairi,12,Sumatera Utara
121108,Siempat Nempu Hilir,1211,Kabupaten Dairi,12,Sumatera Utara
121109,Pegagan Hilir,1211,Kabupaten Dairi,12,Sumatera Utara
121110,Parbuluan,1211,Kabupaten Dairi,12,Sumatera Utara
121111,Lae Parira,1211,Kabupaten Dairi,12,Sumatera Utara
121112,Gunung Sitember,1211,Kabupaten Dairi,12,Sumatera Utara
121113,Berampu,1211,Kabupaten Dairi,12,Sumatera Utara
121114,Silahisabungan,1211,Kabupaten Dairi,12,Sumatera Utara
121115,Sitinjo,1211,Kabupaten Dairi,12,Sumatera Utara
121201,Balige,1212,Kabupaten Toba,12,Sumatera Utara
121202,Laguboti,1212,Kabupaten Toba,12,Sumatera Utara
121203,Silaen,1212,Kabupaten Toba,12,Sumatera Utara
121204,Habinsaran,1212,Kabupaten Toba,12,Sumatera Utara
121205,Pintu Pohan Meranti,1212,Kabupaten Toba,12,Sumatera Utara
121206,Borbor,1212,Kabupaten Toba,12,Sumatera Utara
121207,Porsea,1212,Kabupaten Toba,12,Sumatera Utara
121208,Ajibata,1212,Kabupaten Toba,12,Sumatera Utara
121209,Lumban Julu,1212,Kabupaten Toba,12,Sumatera Utara
121210,Uluan,1212,Kabupaten Toba,12,Sumatera Utara
121219,Sigumpar,1212,Kabupaten Toba,12,Sumatera Utara
121220,Siantar Narumonda,1212,Kabupaten Toba,12,Sumatera Utara
121221,Nassau,1212,Kabupaten Toba,12,Sumatera Utara
121222,Tampahan,1212,Kabupaten Toba,12,Sumatera Utara
121223,Bonatua Lunasi,1212,Kabupaten Toba,12,Sumatera Utara
121224,Parmaksian,1212,Kabupaten Toba,12,Sumatera Utara
121301,Panyabungan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121302,Panyabungan Utara,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121303,Panyabungan Timur,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121304,Panyabungan Selatan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121305,Panyabungan Barat,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121306,Siabu,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121307,Bukit Malintang,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121308,Kotanopan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121309,Lembah Sorik Marapi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121310,Tambangan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121311,Ulu Pungkut,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121312,Muara Sipongi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121313,Batang Natal,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121314,Lingga Bayu,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121315,Batahan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121316,Natal,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121317,Muara Batang Gadis,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121318,Ranto Baek,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121319,Huta Bargot,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121320,Puncak Sorik Marapi,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121321,Pakantan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121322,Sinunukan,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121323,Naga Juang,1213,Kabupaten Mandailing Natal,12,Sumatera Utara
121401,Lolomatua,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121402,Gomo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121403,Lahusa,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121404,Hibala,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121405,Pulau-Pulau Batu,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121406,Teluk Dalam,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121407,Amandraya,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121408,Lolowau,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121409,Susua,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121410,Maniamolo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121411,Hilimegai,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121412,Toma,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121413,Mazino,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121414,Umbunasi,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121415,Aramo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121416,Pulau-Pulau Batu Timur,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121417,Mazo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121418,Fanayama,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121419,Ulunoyo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121420,Huruna,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121421,O'o'u,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121422,Onohazumba,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121423,Hilisalawa'ahe,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121424,Ulususua,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121425,Sidua'ori,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121426,Somambawa,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121427,Boronadu,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121428,Simuk,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121429,Pulau-Pulau Batu Barat,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121430,Pulau-Pulau Batu Utara,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121431,Tanah Masa,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121432,Luahagundre Maniamolo,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121433,Onolalu,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121434,Ulu Idanotae,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121435,Idanotae,1214,Kabupaten Nias Selatan,12,Sumatera Utara
121501,Sitelu Tali Urang Jehe,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121502,Kerajaan,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121503,Salak,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121504,Sitelu Tali Urang Julu,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121505,Pergetteng Getteng Sengkut,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121506,Pagindar,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121507,Tinada,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121508,Siempat Rube,1215,Kabupaten Pakpak Bharat,12,Sumatera Utara
121601,Parlilitan,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121602,Pollung,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121603,Baktiraja,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121604,Paranginan,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121605,Lintong Nihuta,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121606,Dolok Sanggul,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121607,Sijamapolang,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121608,Onan Ganjang,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121609,Pakkat,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121610,Tarabintang,1216,Kabupaten Humbang Hasundutan,12,Sumatera Utara
121701,Simanindo,1217,Kabupaten Samosir,12,Sumatera Utara
121702,Onan Runggu,1217,Kabupaten Samosir,12,Sumatera Utara
121703,Nainggolan,1217,Kabupaten Samosir,12,Sumatera Utara
121704,Palipi,1217,Kabupaten Samosir,12,Sumatera Utara
121705,Harian,1217,Kabupaten Samosir,12,Sumatera Utara
121706,Sianjar Mula Mula,1217,Kabupaten Samosir,12,Sumatera Utara
121707,Ronggur Nihuta,1217,Kabupaten Samosir,12,Sumatera Utara
121708,Pangururan,1217,Kabupaten Samosir,12,Sumatera Utara
121709,Sitio-tio,1217,Kabupaten Samosir,12,Sumatera Utara
121801,Pantai Cermin,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121802,Perbaungan,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121803,Teluk Mengkudu,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121804,Sei Rampah,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121805,Tanjung Beringin,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121806,Bandar Khalipah,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121807,Dolok Merawan,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121808,Sipispis,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121809,Dolok Masihul,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121810,Kotarih,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121811,Silinda,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121812,Serba Jadi,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121813,Tebing Tinggi,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121814,Pegajahan,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121815,Sei Bamban,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121816,Tebing Syahbandar,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121817,Bintang Bayu,1218,Kabupaten Serdang Bedagai,12,Sumatera Utara
121901,Medang Deras,1219,Kabupaten Batu Bara,12,Sumatera Utara
121902,Sei Suka,1219,Kabupaten Batu Bara,12,Sumatera Utara
121903,Air Putih,1219,Kabupaten Batu Bara,12,Sumatera Utara
121904,Lima Puluh,1219,Kabupaten Batu Bara,12,Sumatera Utara
121905,Talawi,1219,Kabupaten Batu Bara,12,Sumatera Utara
121906,Tanjung Tiram,1219,Kabupaten Batu Bara,12,Sumatera Utara
121907,Sei Balai,1219,Kabupaten Batu Bara,12,Sumatera Utara
121908,Laut Tador,1219,Kabupaten Batu Bara,12,Sumatera Utara
121909,Lima Puluh Pesisir,1219,Kabupaten Batu Bara,12,Sumatera Utara
121910,Datuk Lima Puluh,1219,Kabupaten Batu Bara,12,Sumatera Utara
121911,Datuk Tanah Datar,1219,Kabupaten Batu Bara,12,Sumatera Utara
121912,Nibung Hangus,1219,Kabupaten Batu Bara,12,Sumatera Utara
122001,Dolok Sigompulon,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122002,Dolok,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122003,Halongonan,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122004,Padang Bolak,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122005,Padang Bolak Julu,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122006,Portibi,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122007,Batang Onang,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122008,Simangambat,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122009,Hulu Sihapas,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122010,Padang Bolak Tenggara,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122011,Halongonan Timur,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122012,Ujung Batu,1220,Kabupaten Padang Lawas Utara,12,Sumatera Utara
122101,Sosopan,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122102,Barumun Tengah,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122103,Huristak,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122104,Lubuk Barumun,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122105,Hutaraja Tinggi,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122106,Ulu Barumun,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122107,Barumun,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122108,Sosa,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122109,Batang Lubu Sutam,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122110,Barumun Selatan,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122111,Aek Nabara Barumun,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122112,Sihapas Barumun,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122113,Barumun Baru,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122114,Ulu Sosa,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122115,Sosa Julu,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122116,Barumun Barat,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122117,Sosa Timur,1221,Kabupaten Padang Lawas,12,Sumatera Utara
122201,Kotapinang,1222,Kabupaten Labuhanbatu Selatan,12,Sumatera Utara
122202,Kampung Rakyat,1222,Kabupaten Labuhanbatu Selatan,12,Sumatera Utara
122203,Torgamba,1222,Kabupaten Labuhanbatu Selatan,12,Sumatera Utara
122204,Sungai Kanan,1222,Kabupaten Labuhanbatu Selatan,12,Sumatera Utara
122205,Silangkitang,1222,Kabupaten Labuhanbatu Selatan,12,Sumatera Utara
122301,Kualuh Hulu,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122302,Kualuh Leidong,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122303,Kualuh Hilir,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122304,Aek Kuo,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122305,Marbau,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122306,Na IX-X,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122307,Aek Natas,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122308,Kualuh Selatan,1223,Kabupaten Labuhanbatu Utara,12,Sumatera Utara
122401,Lotu,1224,Kabupaten Nias Utara,12,Sumatera Utara
122402,Sawo,1224,Kabupaten Nias Utara,12,Sumatera Utara
122403,Tuhemberua,1224,Kabupaten Nias Utara,12,Sumatera Utara
122404,Sitolu Ori,1224,Kabupaten Nias Utara,12,Sumatera Utara
122405,Namohalu Esiwa,1224,Kabupaten Nias Utara,12,Sumatera Utara
122406,Alasa Talumuzoi,1224,Kabupaten Nias Utara,12,Sumatera Utara
122407,Alasa,1224,Kabupaten Nias Utara,12,Sumatera Utara
122408,Tugala Oyo,1224,Kabupaten Nias Utara,12,Sumatera Utara
122409,Afulu,1224,Kabupaten Nias Utara,12,Sumatera Utara
122410,Lahewa,1224,Kabupaten Nias Utara,12,Sumatera Utara
122411,Lahewa Timur,1224,Kabupaten Nias Utara,12,Sumatera Utara
122501,Lahomi,1225,Kabupaten Nias Barat,12,Sumatera Utara
122502,Sirombu,1225,Kabupaten Nias Barat,12,Sumatera Utara
122503,Mandrehe Barat,1225,Kabupaten Nias Barat,12,Sumatera Utara
122504,Moro'o,1225,Kabupaten Nias Barat,12,Sumatera Utara
122505,Mandrehe,1225,Kabupaten Nias Barat,12,Sumatera Utara
122506,Mandrehe Utara,1225,Kabupaten Nias Barat,12,Sumatera Utara
122507,Lolofitu Moi,1225,Kabupaten Nias Barat,12,Sumatera Utara
122508,Ulu Moro'o,1225,Kabupaten Nias Barat,12,Sumatera Utara
127101,Medan Kota,1271,Kota Medan,12,Sumatera Utara
127102,Medan Sunggal,1271,Kota Medan,12,Sumatera Utara
127103,Medan Helvetia,1271,Kota Medan,12,Sumatera Utara
127104,Medan Denai,1271,Kota Medan,12,Sumatera Utara
127105,Medan Barat,1271,Kota Medan,12,Sumatera Utara
127106,Medan Deli,1271,Kota Medan,12,Sumatera Utara
127107,Medan Tuntungan,1271,Kota Medan,12,Sumatera Utara
127108,Medan Belawan,1271,Kota Medan,12,Sumatera Utara
127109,Medan Amplas,1271,Kota Medan,12,Sumatera Utara
127110,Medan Area,1271,Kota Medan,12,Sumatera Utara
127111,Medan Johor,1271,Kota Medan,12,Sumatera Utara
127112,Medan Marelan,1271,Kota Medan,12,Sumatera Utara
127113,Medan Labuhan,1271,Kota Medan,12,Sumatera Utara
127114,Medan Tembung,1271,Kota Medan,12,Sumatera Utara
127115,Medan Maimun,1271,Kota Medan,12,Sumatera Utara
127116,Medan Polonia,1271,Kota Medan,12,Sumatera Utara
127117,Medan Baru,1271,Kota Medan,12,Sumatera Utara
127118,Medan Perjuangan,1271,Kota Medan,12,Sumatera Utara
127119,Medan Petisah,1271,Kota Medan,12,Sumatera Utara
127120,Medan Timur,1271,Kota Medan,12,Sumatera Utara
127121,Medan Selayang,1271,Kota Medan,12,Sumatera Utara
127201,Siantar Timur,1272,Kota Pematangsiantar,12,Sumatera Utara
127202,Siantar Barat,1272,Kota Pematangsiantar,12,Sumatera Utara
127203,Siantar Utara,1272,Kota Pematangsiantar,12,Sumatera Utara
127204,Siantar Selatan,1272,Kota Pematangsiantar,12,Sumatera Utara
127205,Siantar Marihat,1272,Kota Pematangsiantar,12,Sumatera Utara
127206,Siantar Martoba,1272,Kota Pematangsiantar,12,Sumatera Utara
127207,Siantar Sitalasari,1272,Kota Pematangsiantar,12,Sumatera Utara
127208,Siantar Marimbun,1272,Kota Pematangsiantar,12,Sumatera Utara
127301,Sibolga Utara,1273,Kota Sibolga,12,Sumatera Utara
127302,Sibolga Kota,1273,Kota Sibolga,12,Sumatera Utara
127303,Sibolga Selatan,1273,Kota Sibolga,12,Sumatera Utara
127304,Sibolga Sambas,1273,Kota Sibolga,12,Sumatera Utara
127401,Tanjungbalai Selatan,1274,Kota Tanjungbalai,12,Sumatera Utara
127402,Tanjungbalai Utara,1274,Kota Tanjungbalai,12,Sumatera Utara
127403,Sei Tualang Raso,1274,Kota Tanjungbalai,12,Sumatera Utara
127404,Teluk Nibung,1274,Kota Tanjungbalai,12,Sumatera Utara
127405,Datuk Bandar,1274,Kota Tanjungbalai,12,Sumatera Utara
127406,Datuk Bandar Timur,1274,Kota Tanjungbalai,12,Sumatera Utara
127501,Binjai Utara,1275,Kota Binjai,12,Sumatera Utara
127502,Binjai Kota,1275,Kota Binjai,12,Sumatera Utara
127503,Binjai Barat,1275,Kota Binjai,12,Sumatera Utara
127504,Binjai Timur,1275,Kota Binjai,12,Sumatera Utara
127505,Binjai Selatan,1275,Kota Binjai,12,Sumatera Utara
127601,Padang Hulu,1276,Kota Tebing Tinggi,12,Sumatera Utara
127602,Rambutan,1276,Kota Tebing Tinggi,12,Sumatera Utara
127603,Padang Hilir,1276,Kota Tebing Tinggi,12,Sumatera Utara
127604,Bajenis,1276,Kota Tebing Tinggi,12,Sumatera Utara
127605,Tebing Tinggi Kota,1276,Kota Tebing Tinggi,12,Sumatera Utara
127701,Padangsidimpuan Utara,1277,Kota Padangsidimpuan,12,Sumatera Utara
127702,Padangsidimpuan Selatan,1277,Kota Padangsidimpuan,12,Sumatera Utara
127703,Padangsidimpuan Batunadua,1277,Kota Padangsidimpuan,12,Sumatera Utara
127704,Padangsidimpuan Hutaimbaru,1277,Kota Padangsidimpuan,12,Sumatera Utara
127705,Padangsidimpuan Tenggara,1277,Kota Padangsidimpuan,12,Sumatera Utara
127706,Padangsidimpuan Angkola Julu,1277,Kota Padangsidimpuan,12,Sumatera Utara
127801,Gunungsitoli,1278,Kota Gunungsitoli,12,Sumatera Utara
127802,Gunungsitoli Selatan,1278,Kota Gunungsitoli,12,Sumatera Utara
127803,Gunungsitoli Utara,1278,Kota Gunungsitoli,12,Sumatera Utara
127804,Gunungsitoli Idanoi,1278,Kota Gunungsitoli,12,Sumatera Utara
127805,Gunungsitoli Alo'oa,1278,Kota Gunungsitoli,12,Sumatera Utara
127806,Gunungsitoli Barat,1278,Kota Gunungsitoli,12,Sumatera Utara
130101,Pancung Soal,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130102,Ranah Pesisir,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130103,Lengayang,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130104,Batang Kapas,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130105,IV Jurai,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130106,Bayang,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130107,Koto XI Tarusan,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130108,Sutera,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
130109,Linggo Sari Baganti,1301,Kabupaten Pesisir Selatan,13,Sumatera Barat
